   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   11.05634 % ;  1884.000 ;   10.00000  ;     26 ; -8.759e-005 ;     4600 (processing) ; 3.764e-004 ;  1.461e-002 ;     4300 (processing) ;    17.089 
 1 ------------------------->   11.64319 % ;  1984.000 ;   10.00000  ;     27 ; -7.968e-005 ;     4300 (processing) ; 3.558e-004 ;  3.277e-002 ;     4300 (processing) ;    13.054 
 1 ------------------------->   12.23005 % ;  2084.000 ;   10.00000  ;     32 ; 6.865e-005 ;     4300 (processing) ; 2.571e-004 ;  2.213e-002 ;     4300 (processing) ;    14.879 
 1 ------------------------->   12.81690 % ;  2184.000 ;   10.00000  ;     29 ; -9.744e-005 ;     4300 (processing) ; 4.375e-004 ;  1.713e-002 ;     4600 (processing) ;    16.204 
 1 ------------------------->   13.40376 % ;  2284.000 ;   10.00000  ;     30 ; -4.166e-005 ;     4300 (processing) ; 1.698e-004 ;  9.812e-003 ;     4600 (processing) ;    19.513 
 1 ------------------------->   13.99061 % ;  2384.000 ;   10.00000  ;     30 ; 7.785e-005 ;     4300 (processing) ; 2.941e-004 ;  3.611e-002 ;     4300 (processing) ;    12.639 
 1 ------------------------->   14.57746 % ;  2484.000 ;   10.00000  ;     24 ; 3.761e-005 ;     4600 (processing) ; 1.726e-004 ;  2.311e-002 ;     4300 (processing) ;    14.667 
 1 ------------------------->   15.11737 % ;  2576.000 ;   10.00000  ;      4 ; 7.135e-005 ;     5600 (processing) ; 5.377e-004 ;  7.029e-003 ;     4300 (processing) ;    21.808 
 1 ------------------------->   15.70423 % ;  2676.000 ;   10.00000  ;     31 ; 6.964e-005 ;     4300 (processing) ; 2.663e-004 ;  1.497e-002 ;     4300 (processing) ;    16.950 
 1 ------------------------->   16.29108 % ;  2776.000 ;   10.00000  ;     25 ; -2.326e-005 ;     4600 (processing) ; 1.236e-004 ;  3.148e-002 ;     4300 (processing) ;    13.230 
 1 ------------------------->   16.87793 % ;  2876.000 ;   10.00000  ;     36 ; 9.415e-005 ;     4300 (processing) ; 3.370e-004 ;  2.157e-002 ;     4300 (processing) ;    15.007 
 1 ------------------------->   17.46479 % ;  2976.000 ;   10.00000  ;     43 ; -6.343e-005 ;     4300 (processing) ; 2.655e-004 ;  3.201e-002 ;     4600 (processing) ;    13.157 
 1 ------------------------->   18.05164 % ;  3076.000 ;   10.00000  ;     31 ; 5.035e-005 ;     4300 (processing) ; 2.137e-004 ;  6.349e-003 ;     4600 (processing) ;    22.561 
 1 ------------------------->   18.63850 % ;  3176.000 ;   10.00000  ;      5 ; -9.883e-005 ;     1100 (processing) ; 7.377e-004 ;  5.271e-002 ;     4300 (processing) ;    11.142 
 1 ------------------------->   19.22535 % ;  3276.000 ;   10.00000  ;     27 ; 8.471e-005 ;     4300 (processing) ; 3.588e-004 ;  9.248e-003 ;      900 (processing) ;    19.902 
 1 ------------------------->   19.81221 % ;  3376.000 ;   10.00000  ;     25 ; 2.734e-005 ;     4300 (processing) ; 1.309e-004 ;  2.034e-002 ;     4300 (processing) ;    15.303 
 1 ------------------------->   20.35211 % ;  3468.000 ;   10.00000  ;     28 ; -4.652e-005 ;     4300 (processing) ; 2.202e-004 ;  3.637e-002 ;     4600 (processing) ;    12.609 
 1 ------------------------->   20.93897 % ;  3568.000 ;   10.00000  ;     58 ; -8.468e-005 ;     4300 (processing) ; 3.267e-004 ;  1.039e+000 ;     4800 (processing) ;     4.124 
 1 ------------------------->   21.52582 % ;  3668.000 ;   10.00000  ;     29 ; 3.634e-005 ;     4600 (processing) ; 1.812e-004 ;  3.519e-002 ;     4200 (processing) ;    12.747 
 1 ------------------------->   22.11268 % ;  3768.000 ;   10.00000  ;     28 ; 5.934e-005 ;     4600 (processing) ; 2.406e-004 ;  4.346e-002 ;     4300 (processing) ;    11.882 
 1 ------------------------->   22.69953 % ;  3868.000 ;   10.00000  ;     26 ; 4.103e-005 ;     4300 (processing) ; 1.686e-004 ;  3.888e-002 ;     4300 (processing) ;    12.331 
 1 ------------------------->   23.28638 % ;  3968.000 ;   10.00000  ;     26 ; -5.337e-005 ;     4600 (processing) ; 2.419e-004 ;  1.426e-002 ;      900 (processing) ;    17.227 
 1 ------------------------->   23.87324 % ;  4068.000 ;   10.00000  ;     28 ; -4.420e-005 ;     4300 (processing) ; 2.117e-004 ;  3.430e-002 ;     4600 (processing) ;    12.857 
 1 ------------------------->   24.46009 % ;  4168.000 ;   10.00000  ;      5 ; -4.499e-005 ;     5500 (processing) ; 2.838e-004 ;  8.952e-003 ;      900 (processing) ;    20.119 
 1 ------------------------->   25.00000 % ;  4260.000 ;    6.00000  ;     25 ; -4.961e-005 ;     4300 (processing) ; 2.289e-004 ;  1.773e-002 ;     4300 (processing) ;     9.612 
 1 ------------------------->   25.58685 % ;  4360.000 ;   10.00000  ;     29 ; -7.525e-005 ;     4300 (processing) ; 2.831e-004 ;  2.936e-002 ;     4300 (processing) ;    13.541 
 1 ------------------------->   26.17371 % ;  4460.000 ;   10.00000  ;     31 ; 6.489e-005 ;     4300 (processing) ; 2.913e-004 ;  2.521e-002 ;     4300 (processing) ;    14.248 
 1 ------------------------->   26.76056 % ;  4560.000 ;   10.00000  ;     31 ; 3.018e-005 ;     4600 (processing) ; 1.607e-004 ;  1.894e-002 ;     4600 (processing) ;    15.671 
 1 ------------------------->   27.34742 % ;  4660.000 ;   10.00000  ;     32 ; 4.475e-005 ;     4300 (processing) ; 1.817e-004 ;  3.447e-002 ;     4300 (processing) ;    12.835 
 1 ------------------------->   27.93427 % ;  4760.000 ;   10.00000  ;     23 ; 7.381e-005 ;     4300 (processing) ; 3.107e-004 ;  4.373e-002 ;     4300 (processing) ;    11.857 
 1 ------------------------->   28.52113 % ;  4860.000 ;   10.00000  ;     48 ; 9.113e-005 ;     4300 (processing) ; 3.333e-004 ;  3.736e-002 ;     4300 (processing) ;    12.496 
